current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch
0.4,0.5,21.0,30.0,20.0,0.4,0.0
0.1,0.1,18.0,62.0,0.0,0.1,0.0
0.01,0.0,19.0,40.0,5.0,0.01,562.0
0.01,0.0,20.0,35.0,6.0,0.01,0.0
0.01,0.0,18.0,35.0,5.0,0.01,0.0
0.01,0.0,17.0,40.0,0.0,0.01,0.0
0.01,0.0,13.0,87.0,2.0,0.01,0.0
0.02,0.0,15.0,85.0,30.0,0.02,2.0
153.45,10.0,23.0,40.0,10.0,30.0,3.0
0.3,0.1,24.5,47.0,7.0,0.01,2.0
3.9,0.0,20.0,39.0,2.0,1.8,5.0
0.3,1.0,21.0,65.0,0.0,0.3,0.0
0.01,0.0,15.0,51.0,0.0,0.01,0.0
0.01,0.0,18.0,60.0,2.0,0.01,0.0
0.01,0.0,24.0,27.0,3.0,0.01,2.0
0.01,0.0,23.0,35.0,1.0,0.01,0.0
0.01,0.0,23.0,35.0,2.0,0.01,0.0
0.01,0.0,24.0,49.0,10.0,0.01,0.0
0.7,1.0,20.0,60.0,15.0,0.7,0.0
0.1,0.1,16.0,60.0,15.0,0.1,6.0
0.01,0.0,18.0,75.0,0.0,0.01,774.0
0.2,1.0,21.0,60.0,10.0,0.2,1545.0
0.01,0.0,23.0,50.0,0.0,0.01,0.0
0.3,2.0,30.0,40.0,4.0,0.3,0.0
0.01,0.0,30.0,40.0,4.0,0.01,0.0
0.7,5.0,26.0,45.0,15.0,1.0,0.0
0.07,0.1,22.0,60.0,0.0,0.07,266.0
2.08,20.0,26.0,35.0,15.0,1.0,9.0
0.2,1.0,24.0,56.0,3.0,0.2,3.0
0.01,1.0,24.0,56.0,3.0,0.1,3.0
7.2,5.0,28.0,35.0,15.0,3.0,1.0
0.01,0.5,20.0,71.0,0.0,0.01,16.0
0.01,1.0,20.0,50.0,13.0,0.01,0.0
0.1,1.0,25.0,40.0,10.0,0.1,0.0
0.3,1.0,22.0,52.0,15.0,1.5,5.0
0.05,1.0,22.0,46.0,15.0,0.1,0.0
1.1,1.0,17.0,50.0,15.0,2.0,22.0
0.1,0.0,25.0,64.0,2.0,0.1,13.0
0.03,0.2,24.0,55.0,5.0,0.03,6.0
0.02,0.0,17.0,80.0,10.0,0.02,2.0
0.1,0.0,27.0,43.0,2.0,0.1,0.0
0.01,0.0,20.0,68.0,13.0,0.01,41.0
0.01,0.1,25.0,45.0,10.0,0.01,1.0
0.04,0.0,17.0,64.0,0.0,0.04,1326.0
0.01,1.0,17.0,50.0,15.0,0.01,6.0
0.01,0.0,21.0,35.0,20.0,0.01,0.0
0.01,0.0,20.0,70.0,5.0,0.01,0.0
0.01,0.0,18.0,35.0,5.0,0.01,1.0
0.02,0.0,23.0,44.0,10.0,0.02,61.0
0.01,0.0,22.0,36.0,16.0,0.01,5.0
0.05,1.0,29.0,42.0,5.0,0.05,2.0
0.01,0.0,15.0,50.0,5.0,0.01,0.0
0.01,0.0,28.0,23.0,4.0,0.01,0.0
0.01,0.0,22.0,58.0,5.0,0.01,2.0
0.1,1.0,20.0,40.0,3.0,0.1,1.0
0.03,0.0,27.0,32.0,2.0,0.03,4.0
0.2,1.0,20.0,45.0,5.0,0.2,3.0
0.3,0.0,22.0,40.0,5.0,0.02,0.0
2.1,4.0,30.0,44.0,4.0,2.0,0.0
2.9,4.0,28.0,35.0,5.0,2.0,5.0
0.01,0.0,29.0,35.0,2.0,0.01,2.0
0.01,0.1,20.0,50.0,5.0,0.01,0.0
0.01,0.5,28.0,30.0,15.0,0.01,0.0
0.1,0.1,24.0,35.0,5.0,0.1,4.0
0.01,0.0,30.0,40.0,0.0,0.01,0.0
0.01,0.0,25.5,44.0,5.0,0.01,0.0
0.01,0.0,26.0,40.0,15.0,0.01,0.0
0.01,0.0,25.0,40.0,15.0,0.01,0.0
0.05,0.5,25.0,35.0,10.0,0.05,2.0
0.01,0.5,20.0,100.0,5.0,0.01,1.0
0.07,1.0,20.0,50.0,5.0,0.01,0.0
0.01,0.0,25.0,50.0,0.0,0.01,3.0
0.01,0.1,26.0,35.0,5.0,0.01,0.0
0.03,0.5,17.0,61.0,0.0,0.03,3.0
0.01,1.0,25.0,65.0,0.0,0.01,0.0
0.01,0.0,14.0,65.0,1.0,0.01,0.0
0.01,0.0,24.0,47.0,7.0,0.01,0.0
0.01,0.0,24.0,35.0,5.0,0.01,4.0
20.1,5.0,26.0,35.0,12.0,3.0,2.0
0.01,0.0,23.0,40.0,5.0,0.01,20.0
0.1,1.0,21.0,48.0,6.0,0.1,1.0
0.1,0.0,30.0,35.0,0.0,0.1,5.0
0.1,0.5,25.0,40.0,8.0,0.1,3.0
0.5,1.0,20.0,35.0,15.0,0.4,3.0
0.4,1.0,25.0,40.0,8.0,0.4,0.0
0.1,0.1,24.0,79.0,0.0,0.1,4.0
0.8,2.0,24.0,38.0,8.0,0.4,3.0
0.02,0.0,20.0,54.0,0.0,0.02,0.0
0.1,1.0,21.0,54.0,15.0,0.3,5.0
7.3,2.0,20.0,53.0,0.0,7.0,0.0
0.01,1.0,18.0,84.0,0.0,0.01,6.0
0.01,1.0,12.0,78.0,6.0,0.01,1.0
0.3,0.5,20.0,50.0,10.0,0.4,6.0
0.1,0.0,24.0,35.0,0.0,0.1,5.0
0.1,1.0,22.5,58.0,0.0,0.1,0.0
0.1,0.9,27.0,48.0,0.0,0.03,6.0
0.01,0.0,15.0,85.0,7.0,0.01,0.0
0.02,0.0,19.0,85.0,5.0,0.02,5.0
0.01,0.0,26.0,65.0,5.0,0.01,2.0
0.1,0.0,23.0,40.0,0.0,0.1,11.0
0.3,1.0,26.0,46.0,7.0,0.3,1.0
0.01,0.0,19.0,83.0,0.0,0.01,0.0
0.01,1.0,26.0,63.0,4.0,0.01,3.0
0.8,0.5,20.0,45.0,0.0,0.5,0.0
0.01,0.1,24.0,58.0,10.0,0.01,4.0
0.15,0.1,25.0,58.0,25.0,0.15,5.0
0.01,0.0,23.0,85.0,0.0,0.01,4.0
0.01,0.0,11.0,79.0,0.0,0.01,6.0
0.01,0.0,24.0,35.0,10.0,0.01,8.0
0.01,0.0,25.0,40.0,0.0,0.1,0.0
0.28,1.5,24.0,48.0,8.0,0.25,7.0
0.01,0.0,18.0,51.0,0.0,0.01,0.0
0.1,0.0,20.0,45.0,0.0,0.1,7.0
0.2,0.1,25.0,40.0,10.0,0.2,8.0
0.01,0.1,15.0,85.0,3.0,0.01,0.0
0.01,0.0,24.0,37.0,2.0,0.01,0.0
0.01,0.0,19.0,64.0,2.0,0.01,0.0
0.01,0.0,14.0,64.0,2.0,0.01,0.0
0.01,0.0,15.0,64.0,2.0,0.01,0.0
0.01,0.0,19.0,64.0,2.0,0.01,0.0
0.01,0.0,19.0,64.0,2.0,0.01,0.0
0.01,0.0,26.0,50.0,5.0,0.01,0.0
0.01,0.0,22.0,56.0,10.0,0.01,0.0
0.01,0.0,13.0,70.0,2.0,0.01,0.0
0.01,0.0,13.0,70.0,2.0,0.01,3.0
0.01,0.0,13.0,70.0,2.0,0.01,3.0
0.01,0.0,11.0,90.0,0.0,0.01,0.0
0.01,0.0,19.0,59.0,5.0,0.01,0.0
0.01,0.0,12.0,65.0,0.0,0.01,0.0
0.01,0.0,12.0,67.0,8.0,0.01,0.0
0.1,0.1,2.6,55.0,5.0,0.1,0.0
0.1,0.1,26.0,36.0,2.0,0.1,236.0
0.1,0.5,18.0,50.0,0.0,0.1,0.0
0.01,0.0,20.0,42.0,10.0,0.01,3.0
0.01,0.0,18.3,65.0,0.0,0.01,12.0
0.01,6.0,20.0,40.0,15.0,0.01,2.0
0.8,1.0,23.5,37.0,6.0,0.2,3.0
0.1,0.1,17.0,60.0,5.0,0.1,25.0
0.3,1.0,30.0,40.0,8.0,0.2,4.0
0.1,1.0,20.0,45.0,8.0,0.1,6.0
0.05,0.0,24.0,44.0,0.0,0.03,0.0
0.01,0.0,27.0,40.0,0.0,0.01,0.0
0.25,0.0,23.0,40.0,5.0,0.01,0.0
0.01,0.3,25.0,45.0,5.0,0.01,2.0
0.01,0.0,25.0,25.0,5.0,0.01,2.0
0.04,0.5,28.0,44.0,0.0,0.1,0.0
1.2,2.0,20.0,35.0,15.0,1.5,3.0
2.78,8.0,25.0,45.0,15.0,2.0,1.0
0.1,0.5,20.0,45.0,10.0,2.0,3.0
0.2,0.1,22.0,50.0,5.0,0.2,0.0
0.1,0.5,22.0,80.0,10.0,0.1,0.0
0.01,0.0,18.5,100.0,0.0,0.01,0.0
0.01,0.0,23.0,69.0,0.0,0.01,0.0
0.01,0.0,21.0,57.0,0.0,0.01,0.0
0.01,0.0,20.0,55.0,0.0,0.01,1.0
0.2,0.0,24.0,40.0,5.0,0.2,3.0
0.15,0.0,9.0,80.0,8.0,0.15,0.0
0.01,0.0,15.0,40.0,2.0,0.01,0.0
0.01,0.0,20.0,60.0,5.0,0.01,0.0
0.01,0.0,21.0,45.0,5.0,0.01,0.0
0.2,2.0,24.0,48.0,4.0,0.1,0.0
2.4,2.0,24.0,48.0,4.0,1.0,6.0
0.01,0.0,23.0,46.0,7.0,0.01,0.0
0.8,2.0,21.0,49.0,20.0,0.8,0.0
0.2,0.5,21.0,65.0,15.0,0.2,5.0
0.4,0.1,13.0,42.0,3.0,0.4,22.0
0.01,0.0,19.0,50.0,10.0,0.01,1.0
0.01,0.0,16.0,49.0,5.0,0.01,105.0
0.01,0.0,18.0,54.0,25.0,0.01,0.0
0.5,1.0,6.0,60.0,25.0,0.5,7.0
0.01,0.0,10.0,55.0,20.0,0.01,0.0
0.01,0.0,11.0,40.0,0.0,0.01,0.0
0.01,0.0,21.0,45.0,5.0,0.01,3.0
0.01,0.0,8.0,66.0,0.0,0.01,8.0
0.01,0.0,8.0,65.0,0.0,0.01,688.0
0.02,1.0,22.0,46.0,5.0,0.02,0.0
0.3,0.1,26.0,50.0,5.0,0.3,30.0
0.1,0.1,20.0,40.0,10.0,0.1,13.0
1.5,1.0,20.0,40.0,10.0,1.5,0.0
0.2,0.0,19.0,32.0,10.0,0.2,700.0
0.1,0.0,19.0,58.0,5.0,0.1,55.0
0.03,0.1,16.0,56.0,5.0,0.03,4.0
0.01,0.0,23.0,74.0,3.0,0.01,4.0
0.01,0.0,22.0,55.0,3.0,0.01,1.0
0.01,0.0,25.0,38.0,5.0,0.01,0.0
0.1,0.1,25.0,40.0,0.0,0.1,1.0
0.01,0.0,19.0,54.0,1.0,0.01,9.0
0.01,0.0,18.0,80.0,0.0,0.01,0.0
0.4,0.0,20.0,45.0,0.0,0.4,8.0
0.3,0.5,20.0,50.0,5.0,0.3,3.0
0.1,0.0,24.0,35.0,15.0,0.1,2.0
0.1,1.0,16.0,40.0,10.0,0.1,5.0
5.6,1.0,20.0,41.0,7.0,0.4,0.0
0.1,0.1,15.0,63.0,5.0,0.1,0.0
0.05,0.0,25.0,35.0,5.0,0.01,0.0
0.2,0.0,27.0,40.0,5.0,0.2,0.0
0.01,0.0,28.0,28.0,20.0,0.01,6.0
0.01,0.0,16.0,57.0,5.0,0.01,0.0
0.1,0.0,22.0,40.0,20.0,0.1,0.0
0.01,0.0,18.0,37.0,5.0,0.01,0.0
0.01,0.0,19.0,38.0,5.0,0.01,0.0
0.01,0.0,19.0,38.0,5.0,0.01,0.0
0.01,0.0,20.0,35.0,10.0,0.01,0.0
1.1,0.5,20.0,60.0,3.0,1.0,14.0
0.4,4.0,19.0,59.0,18.0,0.4,2.0
0.4,0.0,27.0,40.0,15.0,0.4,1.0
0.01,0.0,24.0,42.0,0.0,0.01,1.0
0.01,0.0,19.0,50.0,5.0,0.01,9.0
0.01,0.0,9.0,100.0,1.0,0.01,1.0
0.01,0.0,16.0,56.0,6.0,0.01,1.0
0.01,0.0,16.0,40.0,0.0,0.01,0.0
0.01,0.0,15.0,100.0,5.0,0.01,3.0
0.01,0.0,15.0,41.0,6.0,0.01,2.0
0.05,0.0,17.0,63.0,8.0,0.05,4.0
0.01,0.0,20.0,35.0,5.0,0.01,4.0
0.03,0.0,16.0,34.0,20.0,0.03,0.0
0.01,0.0,27.0,50.0,3.0,0.01,4.0
0.01,0.0,23.0,75.0,0.0,0.01,0.0
0.01,0.0,16.0,40.0,0.0,0.01,0.0
0.01,0.0,23.0,20.0,2.0,0.01,0.0
0.01,0.0,23.0,20.0,2.0,0.01,0.0
0.05,0.0,27.0,62.0,5.0,0.01,7.0
3.1,0.0,30.0,44.0,7.0,3.1,6.0
0.05,0.0,22.0,40.0,5.0,0.05,3.0
0.01,0.0,26.0,39.0,15.0,0.01,0.0
0.01,0.0,21.0,68.0,3.0,0.01,0.0
0.01,0.0,22.0,40.0,5.0,0.01,0.0
0.01,0.0,23.0,74.0,0.0,0.01,0.0
0.01,0.0,30.0,31.0,10.0,0.01,0.0
0.01,0.0,29.0,44.0,1.0,0.01,4.0
0.2,1.0,24.0,36.0,12.0,0.2,16.0
0.4,0.1,25.0,44.0,0.0,0.4,0.0
0.4,2.0,19.0,65.0,0.0,0.4,1440.0
0.3,0.0,29.0,40.0,0.0,0.3,5.0
0.01,0.0,15.0,33.0,30.0,0.01,8.0
0.21,1.0,25.0,32.0,8.0,0.2,6.0
0.3,1.0,23.0,32.0,14.0,0.2,107.0
0.01,0.0,24.0,45.0,10.0,0.01,0.0
9.39,2.0,26.0,50.0,2.0,5.0,5.0
1504.34,5.0,25.0,19.0,25.0,50.0,5.0
0.2,0.0,11.2,64.0,0.0,0.2,4.0
0.01,0.0,31.6,29.0,4.0,0.01,2.0
0.01,0.0,15.5,62.0,10.0,0.01,0.0
0.1,0.1,6.0,60.0,5.0,0.1,16.0
0.04,0.0,11.0,65.0,5.0,0.01,9.0
0.01,0.0,14.5,48.0,8.0,0.01,0.0
0.8,0.0,8.0,25.0,18.0,0.8,2.0
0.01,0.0,19.0,53.0,4.0,0.01,5.0
0.03,0.0,28.0,30.0,15.0,0.03,5.0
0.01,0.1,10.0,36.0,15.0,0.01,2.0
0.01,0.0,21.0,42.0,5.0,0.01,6.0
0.02,0.0,25.0,36.0,10.0,0.3,0.0
0.04,0.0,25.0,38.0,5.0,0.02,2.0
0.01,0.0,26.0,35.0,5.0,0.01,7.0
0.01,0.0,19.0,24.0,3.0,0.01,0.0
2.6,0.5,12.0,45.0,30.0,1.0,0.0
0.1,0.0,27.0,37.0,8.0,0.01,10.0
0.01,0.0,14.0,45.0,10.0,0.01,0.0
0.01,0.0,18.0,45.0,0.0,0.01,0.0
0.01,0.0,18.0,45.0,0.0,0.01,0.0
0.01,0.0,17.0,45.0,5.0,0.01,0.0
0.01,0.5,7.0,32.0,35.0,0.01,5.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,17.0,46.0,5.0,0.01,0.0
0.01,0.0,15.0,56.0,30.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,13.0,30.0,10.0,0.01,0.0
0.01,0.0,5.0,61.0,56.0,0.01,0.0
0.01,0.0,16.0,30.0,10.0,0.01,0.0
0.01,0.0,16.0,30.0,10.0,0.01,0.0
0.01,0.0,5.0,61.0,56.0,0.01,0.0
0.01,0.0,14.0,35.0,11.0,0.01,0.0
0.01,0.0,5.0,61.0,56.0,0.01,0.0
0.1,0.5,15.0,45.0,5.0,0.1,3.0
0.01,0.1,17.0,40.0,4.0,0.02,887.0
0.01,0.0,17.5,45.0,4.0,0.01,5.0
0.01,0.0,21.0,69.0,1.0,0.01,8.0
0.01,0.0,24.0,35.0,5.0,0.01,0.0
0.02,0.1,18.0,32.0,5.0,0.02,5.0
0.1,0.1,25.0,42.0,0.0,0.1,8.0
0.01,0.0,17.0,45.0,0.0,0.01,5.0
0.01,0.0,20.0,45.0,0.0,0.01,0.0
0.01,0.1,25.0,31.0,10.0,0.01,7.0
0.2,1.0,26.0,18.0,5.0,0.2,0.0
0.06,1.0,21.0,36.0,0.0,0.06,6.0
0.01,0.0,20.0,25.0,10.0,0.01,6.0
0.2,0.0,23.0,32.0,0.0,0.1,6.0
0.01,0.0,18.0,45.0,15.0,0.01,0.0
0.01,0.0,20.0,40.0,15.0,0.01,0.0
0.01,0.0,22.0,25.0,4.0,0.01,0.0
0.01,0.0,22.0,40.0,5.0,0.01,0.0
0.01,0.0,22.0,25.0,4.0,0.01,0.0
0.01,0.0,22.0,25.0,4.0,0.01,0.0
0.01,0.0,20.0,35.0,5.0,0.01,0.0
0.01,0.0,22.0,25.0,4.0,0.01,0.0
0.2,2.0,24.0,36.0,4.0,0.1,12.0
2.51,2.0,28.0,25.0,13.0,2.0,6.0
2.66,1.0,28.0,28.0,10.0,0.4,1.0
0.05,0.0,13.5,89.0,0.0,0.05,4.0
0.01,0.0,19.0,45.0,10.0,0.01,0.0
0.3,0.0,25.0,37.0,4.0,0.3,165.0
0.1,0.1,26.7,38.0,0.0,0.1,4.0
0.01,0.0,16.5,72.0,3.0,0.01,10.0
0.1,0.0,27.0,30.0,10.0,0.1,0.0
0.01,0.0,21.0,54.0,5.0,0.01,0.0
0.01,0.0,24.0,48.0,12.0,0.01,21.0
0.2,2.0,28.0,39.0,5.0,0.2,2.0
0.01,0.0,13.0,40.0,4.0,0.01,0.0
0.01,0.0,18.0,48.0,8.0,0.01,39.0
0.01,0.0,23.0,40.0,5.0,0.01,2.0
0.01,0.0,17.0,40.0,20.0,0.01,1.0
0.02,0.0,17.0,50.0,5.0,0.01,0.0
0.01,0.0,21.0,35.0,6.0,0.01,0.0
0.01,0.0,3.0,90.0,2.0,0.01,0.0
0.01,0.0,15.0,40.0,5.0,0.01,0.0
0.01,0.0,16.0,55.0,15.0,0.01,1620.0
0.01,0.5,17.0,41.0,4.0,0.01,1157.0
0.3,1.0,24.0,16.0,8.0,0.1,0.0
0.1,0.0,18.0,42.0,6.0,0.1,45.0
0.01,0.0,11.0,55.0,20.0,0.01,3.0
1.8,5.0,25.0,45.0,32.0,1.8,10.0
0.01,0.0,16.0,30.0,10.0,0.01,0.0
0.4,0.5,18.0,30.0,25.0,0.2,0.0
0.02,0.0,10.0,80.0,50.0,0.02,2.0
0.01,0.0,11.0,52.0,0.0,0.01,0.0
0.01,0.0,3.0,20.0,30.0,0.01,0.0
0.01,0.0,10.0,54.0,20.0,0.01,4.0
0.2,0.1,16.0,36.0,50.0,0.1,0.0
0.2,0.0,15.0,33.0,30.0,0.2,4.0
0.1,0.0,15.0,33.0,30.0,0.1,26.0
0.01,0.0,17.0,20.0,38.0,0.01,4.0
0.05,1.0,14.0,34.0,20.0,0.05,2.0
0.1,2.0,7.5,53.0,38.0,0.1,0.0
0.01,1.0,8.5,50.0,35.0,0.01,6.0
0.01,0.0,15.0,33.0,30.0,0.01,0.0
0.01,0.0,12.0,46.0,0.0,0.01,51.0
0.5,1.0,13.0,40.0,25.0,0.2,0.0
0.1,0.0,6.0,50.0,5.0,0.01,7.0
0.01,0.0,10.0,49.0,18.0,0.01,0.0
0.4,0.0,6.0,85.0,12.0,0.1,5.0
0.04,0.0,3.0,38.0,5.0,0.04,1039.0
0.01,0.0,9.0,71.0,5.0,0.01,13.0
0.03,0.0,13.0,55.0,5.0,0.03,4.0
0.01,0.1,14.0,46.0,5.0,0.01,3.0
0.2,0.0,9.0,42.0,5.0,0.1,1.0
0.01,0.0,6.0,84.0,0.0,0.01,5.0
0.01,0.0,-9.0,95.0,5.0,0.01,2430.0
0.01,0.0,-4.0,60.0,0.0,0.01,20.0
0.02,0.0,9.0,54.0,2.0,0.02,3.0
0.01,0.0,5.0,69.0,10.0,0.01,915.0
0.1,0.1,10.5,45.0,14.0,0.1,11.0
0.01,0.0,-3.0,65.0,0.0,0.01,5.0
0.01,0.0,-4.0,63.0,5.0,0.01,1043.0
0.01,0.0,-4.0,52.0,10.0,0.01,55.0
0.01,0.0,6.0,60.0,5.0,0.01,35.0
0.01,0.0,2.5,48.0,25.0,0.01,0.0
0.01,0.0,-9.0,40.0,0.0,0.01,1.0
0.01,0.0,0.0,40.0,0.0,0.01,996.0
0.01,0.0,5.0,67.0,9.0,0.01,40.0
0.01,0.0,8.0,76.0,0.0,0.01,990.0
0.01,0.0,5.0,40.0,0.0,0.01,12.0
0.01,0.0,12.0,50.0,0.0,0.01,0.0
0.02,0.1,6.0,80.0,10.0,0.02,5.0
0.01,0.1,5.0,90.0,10.0,0.01,30.0
0.01,0.0,13.5,58.0,8.0,0.01,0.0
0.03,0.0,-5.0,50.0,20.0,0.03,1230.0
0.01,0.1,2.0,41.0,15.0,0.01,975.0
0.01,0.0,2.0,98.0,15.0,0.01,5.0
0.01,0.0,1.0,98.0,10.0,0.01,0.0
0.01,0.0,-1.0,51.0,0.0,0.01,15.0
0.01,0.1,6.0,70.0,4.0,0.01,27.0
0.01,0.0,10.0,37.0,15.0,0.01,1163.0
0.01,0.0,0.0,45.0,5.0,0.01,25.0
0.01,0.0,-5.0,25.0,0.0,0.01,8.0
0.1,0.0,-18.0,49.0,30.0,0.1,4350.0
0.01,0.0,-11.0,74.0,5.0,0.01,170.0
0.01,0.0,-3.0,50.0,0.0,0.01,930.0
0.01,0.0,6.0,36.0,2.0,0.01,10.0
0.01,0.0,2.0,80.0,0.0,0.01,13.0
0.02,0.0,-12.0,70.0,0.0,0.02,1050.0
0.01,0.0,-4.0,80.0,0.0,0.01,1460.0
0.01,0.0,2.0,65.0,5.0,0.01,855.0
0.2,0.0,10.0,35.0,5.0,0.2,7.0
0.2,0.5,10.0,45.0,15.0,0.5,1380.0
56.0,3.0,10.0,30.0,15.0,0.5,0.0
0.2,0.0,1.0,50.0,5.0,0.2,45.0
0.01,0.0,0.0,75.0,10.0,0.01,20.0
0.01,0.0,0.0,75.0,10.0,0.01,10.0
0.8,2.0,5.7,28.0,18.0,0.5,790.0
0.8,0.0,8.0,50.0,10.0,0.8,1275.0
0.9,0.5,12.0,35.0,15.0,1.0,2.0
18.7,3.0,-2.0,45.0,8.0,10.0,2.0
0.1,0.0,8.0,50.0,10.0,0.1,5.0
0.01,0.0,10.0,30.0,25.0,0.01,0.0
0.01,0.0,10.0,32.0,2.0,0.01,88.0
0.9,0.5,6.0,65.0,10.0,2.02,13.0
0.2,0.0,6.0,60.0,20.0,0.2,0.0
0.01,0.0,7.0,45.0,5.0,0.01,2.0
0.01,0.0,22.0,27.0,5.0,0.01,0.0
0.2,0.2,23.0,93.0,0.0,0.2,13.0
0.5,0.0,18.0,34.0,35.0,0.5,3.0
0.01,0.0,10.6,40.0,15.0,0.01,0.0
9.05,25.0,15.0,60.0,65.0,4.0,0.0
0.1,0.0,18.0,40.0,10.0,0.1,34.0
0.07,0.0,21.0,20.0,5.0,0.07,54.0
0.7,3.0,14.0,35.0,40.0,0.4,13.0
0.01,0.0,-8.0,56.0,0.0,0.01,1077.0
0.01,0.0,10.0,20.0,10.0,0.01,0.0
0.59,0.5,2.0,58.0,20.0,0.7,0.0
12.1,1.0,2.0,58.0,20.0,20.0,51.0
0.01,0.0,3.0,47.0,30.0,0.01,0.0
0.01,0.0,17.0,36.0,61.0,0.01,1.0
0.1,0.9,20.0,37.0,25.0,0.1,17.0
0.8,0.0,7.0,46.0,15.0,0.8,6.0
2.1,1.0,4.0,45.0,0.0,0.4,21.0
0.1,0.0,8.0,30.0,15.0,0.1,0.0
0.02,1.0,8.0,55.0,24.0,0.02,11.0
0.01,0.0,11.0,38.0,10.0,0.01,30.0
0.01,0.0,6.0,51.0,2.0,0.01,5.0
0.5,2.0,20.0,19.0,15.0,0.5,8.0
0.01,0.0,20.0,21.0,15.0,0.01,0.0
5.2,0.2,19.8,21.0,6.0,1.0,5.0
0.01,0.0,11.0,20.0,8.0,0.01,0.0
0.2,0.0,18.5,13.0,11.0,0.2,0.0
0.4,3.0,9.0,37.0,20.0,0.3,0.0
0.5,5.0,-8.0,45.0,21.0,0.2,15.0
0.01,0.0,18.0,60.0,0.0,0.01,0.0
0.01,0.0,6.0,43.0,5.0,0.01,0.0
0.3,1.0,21.0,20.0,15.0,0.01,22.0
0.01,0.0,31.5,41.0,2.0,0.01,6.0
0.01,1.0,23.0,35.0,0.0,0.01,1.0
0.2,0.3,4.0,55.0,5.0,0.2,6.0
0.5,1.0,21.0,19.0,3.0,0.3,3.0
0.9,0.1,21.2,18.0,3.0,0.8,0.0
5.73,0.5,21.0,20.0,3.0,2.0,0.0
3.5,2.0,17.0,48.0,15.0,1.2,4.0
0.01,0.0,10.0,60.0,5.0,0.01,15.0
0.9,1.0,17.0,35.0,15.0,0.9,1.0
2.1,3.0,16.0,25.0,9.0,5.0,2.0
0.2,0.0,17.0,45.0,14.0,0.2,3.0
0.3,0.0,16.7,20.0,7.0,0.3,2.0
3.95,1.0,17.0,42.0,16.0,0.2,0.0
0.3,1.0,16.0,45.0,2.0,0.3,0.0
0.01,0.0,8.0,40.0,72.0,0.01,967.0
0.01,0.1,15.0,40.0,13.0,0.01,4.0
0.1,0.1,14.0,50.0,12.0,0.1,0.0
0.1,0.5,13.0,85.0,5.0,0.01,8.0
0.9,0.1,15.0,50.0,15.0,0.9,1.0
0.01,0.1,14.0,36.0,4.0,0.01,8.0
0.9,0.1,8.0,75.0,3.0,0.9,4.0
37.7,0.5,15.0,35.0,10.0,1.2,10.0
0.03,0.0,15.0,35.0,10.0,0.03,0.0
0.03,0.0,15.0,35.0,10.0,0.03,0.0
0.03,0.0,15.0,35.0,10.0,0.03,0.0
0.1,0.5,13.0,38.0,5.0,0.1,6.0
0.98,0.0,12.0,30.0,15.0,1.4,9.0
0.1,0.0,12.0,35.0,5.0,0.01,2.0
0.01,0.0,10.0,28.0,11.0,0.01,0.0
0.1,0.1,20.0,23.0,5.0,0.1,3.0
0.1,0.1,19.0,28.0,5.0,0.1,12.0
0.3,0.2,19.0,16.0,1.0,0.2,4.0
0.1,20.0,9.0,45.0,15.0,0.1,0.0
0.01,0.0,14.0,95.0,5.0,0.01,0.0
18.06,7.0,18.0,40.0,5.0,5.0,3.0
1.0,0.2,22.0,22.0,4.0,1.0,0.0
0.05,0.5,7.0,43.0,3.0,0.05,0.0
0.5,1.0,17.0,25.0,3.0,0.5,0.0
8.59,2.0,13.0,26.0,0.0,8.5,21.0
0.01,0.1,11.0,30.0,0.0,0.01,0.0
0.3,0.5,20.0,20.0,0.0,0.3,13.0
0.01,0.0,19.0,25.0,0.0,0.01,0.0
0.3,0.5,12.0,45.0,15.0,0.15,0.0
0.1,2.0,13.0,50.0,15.0,0.1,2.0
0.5,1.0,16.0,29.0,5.0,0.5,4.0
0.05,0.0,17.0,33.0,5.0,0.05,4.0
0.01,1.0,14.0,35.0,13.0,0.2,5.0
0.1,0.0,17.0,25.0,15.0,0.1,0.0
0.01,0.0,22.0,19.0,5.0,0.01,0.0
2.03,1.0,18.0,27.0,10.0,0.9,48.0
0.3,0.0,18.0,21.0,7.0,0.3,6.0
0.01,0.0,15.0,37.0,7.0,0.01,11.0
0.7,0.5,18.0,49.0,15.0,0.7,10.0
1.6,2.0,12.0,49.0,5.0,1.6,0.0
0.01,0.0,15.0,60.0,10.0,0.01,7.0
0.2,0.0,17.0,100.0,20.0,0.2,1.0
0.01,0.1,18.0,40.0,13.0,0.01,0.0
0.01,1.0,16.0,33.0,8.0,0.01,2.0
0.2,0.1,23.0,18.0,6.0,0.01,5.0
0.6,0.0,21.0,25.0,11.0,0.6,0.0
0.1,0.1,18.0,35.0,8.0,0.1,6.0
0.2,0.1,19.0,25.0,20.0,0.2,0.0
0.5,0.0,15.0,37.0,5.0,0.3,6.0
